Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
South Africa,ZAF,2001,Ratio of female to male youth unemployment rate (%) (national estimate),SL.UEM.1524.FM.NE.ZS,110.983641385171
South Africa,ZAF,2000,Ratio of female to male youth unemployment rate (%) (national estimate),SL.UEM.1524.FM.NE.ZS,119.951090279193
South Africa,ZAF,2022,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,114.454922515012
South Africa,ZAF,2021,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,120.259876854307
South Africa,ZAF,2020,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,122.361802694437
South Africa,ZAF,2019,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,117.763202842112
South Africa,ZAF,2018,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,122.192975859216
South Africa,ZAF,2017,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,122.69467081416
South Africa,ZAF,2016,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,126.080567519635
South Africa,ZAF,2015,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,122.181618856203
South Africa,ZAF,2014,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,116.063464209988
South Africa,ZAF,2013,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,116.61182971242
South Africa,ZAF,2012,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,120.561868028771
South Africa,ZAF,2011,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,117.56984454832
South Africa,ZAF,2010,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,114.252341906698
South Africa,ZAF,2009,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,113.686005887046
South Africa,ZAF,2008,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,121.16762070309
South Africa,ZAF,2007,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,121.083755732561
South Africa,ZAF,2006,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,120.974383818809
South Africa,ZAF,2005,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,120.876085240726
South Africa,ZAF,2004,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,120.76745317441
South Africa,ZAF,2003,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,120.60806706354
South Africa,ZAF,2002,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,120.420630337659
South Africa,ZAF,2001,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,120.184236841308
South Africa,ZAF,2000,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,119.990906335253
South Africa,ZAF,1999,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,119.787761518926
South Africa,ZAF,1998,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,119.560035004074
South Africa,ZAF,1997,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,119.336446897556
South Africa,ZAF,1996,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,118.974811927025
South Africa,ZAF,1995,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,118.449824881986
South Africa,ZAF,1994,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,117.941032542207
South Africa,ZAF,1993,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,117.433191176019
South Africa,ZAF,1992,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,116.938361220472
South Africa,ZAF,1991,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,116.616361203597
South Africa,ZAF,2021,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,16.3212
South Africa,ZAF,2020,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,18.4095
South Africa,ZAF,2019,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,20.0385
South Africa,ZAF,2018,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,19.9904
South Africa,ZAF,2017,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,19.9497
South Africa,ZAF,2016,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,19.9028
South Africa,ZAF,2015,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,19.472
South Africa,ZAF,2014,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,19.5929
South Africa,ZAF,2013,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,19.4443
South Africa,ZAF,2012,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,19.5226
South Africa,ZAF,2011,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,19.0313
South Africa,ZAF,2010,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,19.3029
South Africa,ZAF,2009,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,19.0457
South Africa,ZAF,2008,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,19.0737
South Africa,ZAF,2007,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,18.6768
South Africa,ZAF,2006,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,18.5935
South Africa,ZAF,2005,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,18.704
South Africa,ZAF,2004,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,18.9923
South Africa,ZAF,2003,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,18.5366
South Africa,ZAF,2002,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,18.6592
South Africa,ZAF,2001,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,18.6223
South Africa,ZAF,2000,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,18.8631
South Africa,ZAF,1999,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,18.4238
South Africa,ZAF,1998,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,18.2939
South Africa,ZAF,1997,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,18.1885
South Africa,ZAF,1996,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,18.0549
South Africa,ZAF,1995,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,17.6448
South Africa,ZAF,1994,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,17.6761
South Africa,ZAF,1993,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,17.8397
South Africa,ZAF,1992,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,17.9786
South Africa,ZAF,1991,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,17.9306
South Africa,ZAF,1990,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,17.7739
South Africa,ZAF,1989,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,17.7278
South Africa,ZAF,1988,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,17.9343
South Africa,ZAF,1987,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,17.8235
South Africa,ZAF,1986,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,17.9401
South Africa,ZAF,1985,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,17.796
South Africa,ZAF,1984,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,17.7638
South Africa,ZAF,1983,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,17.8318
South Africa,ZAF,1982,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,17.7652
South Africa,ZAF,1981,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,17.7861
South Africa,ZAF,1980,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,17.6893
South Africa,ZAF,1979,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,17.6835
South Africa,ZAF,1978,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,17.6549
South Africa,ZAF,1977,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,17.556
South Africa,ZAF,1976,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,17.4161
South Africa,ZAF,1975,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,17.3049
South Africa,ZAF,1974,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,17.2246
South Africa,ZAF,1973,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,17.1332
South Africa,ZAF,1972,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,17.0249
South Africa,ZAF,1971,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,16.947
South Africa,ZAF,1970,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,16.8436
South Africa,ZAF,1969,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,16.7414
South Africa,ZAF,1968,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,16.6477
South Africa,ZAF,1967,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,16.5879
South Africa,ZAF,1966,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,16.4825
South Africa,ZAF,1965,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,16.3962
South Africa,ZAF,1964,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,16.3054
South Africa,ZAF,1963,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,16.2337
South Africa,ZAF,1962,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,16.162
South Africa,ZAF,1961,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,16.1201
South Africa,ZAF,1960,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,16.0064
South Africa,ZAF,2021,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,13.1296
South Africa,ZAF,2020,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,14.7952
South Africa,ZAF,2019,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,16.4542
South Africa,ZAF,2018,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,16.2563
South Africa,ZAF,2017,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,16.1209
South Africa,ZAF,2016,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,16.1091
South Africa,ZAF,2015,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,15.9907
South Africa,ZAF,2014,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,15.8837
South Africa,ZAF,2013,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,15.796
South Africa,ZAF,2012,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,15.8549
South Africa,ZAF,2011,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,15.3953
South Africa,ZAF,2010,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,15.6336
South Africa,ZAF,2009,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,15.5283
South Africa,ZAF,2008,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,15.7424
South Africa,ZAF,2007,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,15.6021
South Africa,ZAF,2006,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,15.6383
South Africa,ZAF,2005,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,15.921
South Africa,ZAF,2004,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,15.8838
South Africa,ZAF,2003,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,15.5963
South Africa,ZAF,2002,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,15.8728
South Africa,ZAF,2001,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,15.9981
South Africa,ZAF,2000,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,16.0491
South Africa,ZAF,1999,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,15.4664
South Africa,ZAF,1998,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,15.4162
South Africa,ZAF,1997,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,15.3722
South Africa,ZAF,1996,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,15.2505
South Africa,ZAF,1995,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,14.8243
South Africa,ZAF,1994,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,14.8357
South Africa,ZAF,1993,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,14.9561
South Africa,ZAF,1992,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,15.0896
South Africa,ZAF,1991,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,15.0608
South Africa,ZAF,1990,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,15.2315
South Africa,ZAF,1989,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,15.2266
South Africa,ZAF,1988,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,15.2915
South Africa,ZAF,1987,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,15.3376
South Africa,ZAF,1986,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,15.4105
South Africa,ZAF,1985,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,15.3475
South Africa,ZAF,1984,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,15.2982
South Africa,ZAF,1983,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,15.2223
South Africa,ZAF,1982,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,15.2244
South Africa,ZAF,1981,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,15.1429
South Africa,ZAF,1980,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,15.0913
South Africa,ZAF,1979,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,15.0649
South Africa,ZAF,1978,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,15.0395
South Africa,ZAF,1977,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,15.0155
South Africa,ZAF,1976,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,14.984
South Africa,ZAF,1975,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,14.9091
South Africa,ZAF,1974,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,14.9002
South Africa,ZAF,1973,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,14.8804
South Africa,ZAF,1972,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,14.7769
South Africa,ZAF,1971,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,14.7968
South Africa,ZAF,1970,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,14.7602
South Africa,ZAF,1969,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,14.693
South Africa,ZAF,1968,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,14.6543
South Africa,ZAF,1967,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,14.6229
South Africa,ZAF,1966,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,14.6176
South Africa,ZAF,1965,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,14.6291
South Africa,ZAF,1964,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,14.5845
South Africa,ZAF,1963,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,14.552
South Africa,ZAF,1962,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,14.5427
South Africa,ZAF,1961,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,14.5021
South Africa,ZAF,1960,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,14.4642
South Africa,ZAF,2016,"Age at first marriage, female",SP.DYN.SMAM.FE,27.2
South Africa,ZAF,2011,"Age at first marriage, female",SP.DYN.SMAM.FE,28
South Africa,ZAF,2003,"Age at first marriage, female",SP.DYN.SMAM.FE,28
South Africa,ZAF,1998,"Age at first marriage, female",SP.DYN.SMAM.FE,26.9
South Africa,ZAF,1996,"Age at first marriage, female",SP.DYN.SMAM.FE,27.9
South Africa,ZAF,1991,"Age at first marriage, female",SP.DYN.SMAM.FE,26.8
South Africa,ZAF,1985,"Age at first marriage, female",SP.DYN.SMAM.FE,26.1
South Africa,ZAF,1980,"Age at first marriage, female",SP.DYN.SMAM.FE,25.7
South Africa,ZAF,2015,"Rural population, female (% of total)",SP.RUR.TOTL.FE.ZS,18.6532565617289
South Africa,ZAF,2010,"Rural population, female (% of total)",SP.RUR.TOTL.FE.ZS,20.0089403716085
South Africa,ZAF,2005,"Rural population, female (% of total)",SP.RUR.TOTL.FE.ZS,21.2994443983747
South Africa,ZAF,2000,"Rural population, female (% of total)",SP.RUR.TOTL.FE.ZS,22.5076370771735
South Africa,ZAF,1995,"Rural population, female (% of total)",SP.RUR.TOTL.FE.ZS,23.5576690967026
South Africa,ZAF,1990,"Rural population, female (% of total)",SP.RUR.TOTL.FE.ZS,24.705786426766
South Africa,ZAF,1985,"Rural population, female (% of total)",SP.RUR.TOTL.FE.ZS,25.9012218415547
South Africa,ZAF,1980,"Rural population, female (% of total)",SP.RUR.TOTL.FE.ZS,26.3429396794828
South Africa,ZAF,2015,"Rural population, male (% of total)",SP.RUR.TOTL.MA.ZS,16.5463994616017
South Africa,ZAF,2010,"Rural population, male (% of total)",SP.RUR.TOTL.MA.ZS,17.7738474694861
South Africa,ZAF,2005,"Rural population, male (% of total)",SP.RUR.TOTL.MA.ZS,19.1641097935152
South Africa,ZAF,2000,"Rural population, male (% of total)",SP.RUR.TOTL.MA.ZS,20.6011550382411
South Africa,ZAF,1995,"Rural population, male (% of total)",SP.RUR.TOTL.MA.ZS,21.9572249312026
South Africa,ZAF,1990,"Rural population, male (% of total)",SP.RUR.TOTL.MA.ZS,23.2571413040524
South Africa,ZAF,1985,"Rural population, male (% of total)",SP.RUR.TOTL.MA.ZS,24.727890125216
South Africa,ZAF,1980,"Rural population, male (% of total)",SP.RUR.TOTL.MA.ZS,25.2321342595777
South Africa,ZAF,2015,"Urban population, female (% of total)",SP.URB.TOTL.FE.ZS,32.748822253795
South Africa,ZAF,2010,"Urban population, female (% of total)",SP.URB.TOTL.FE.ZS,31.4934307704268
South Africa,ZAF,2005,"Urban population, female (% of total)",SP.URB.TOTL.FE.ZS,29.9859026453271
South Africa,ZAF,2000,"Urban population, female (% of total)",SP.URB.TOTL.FE.ZS,28.4857404062702
South Africa,ZAF,1995,"Urban population, female (% of total)",SP.URB.TOTL.FE.ZS,27.1761695553517
South Africa,ZAF,1990,"Urban population, female (% of total)",SP.URB.TOTL.FE.ZS,25.8174109205555
South Africa,ZAF,1985,"Urban population, female (% of total)",SP.URB.TOTL.FE.ZS,24.3913531213049
South Africa,ZAF,1980,"Urban population, female (% of total)",SP.URB.TOTL.FE.ZS,23.9184263016714
South Africa,ZAF,2015,"Urban population, male (% of total)",SP.URB.TOTL.MA.ZS,32.0515217228744
South Africa,ZAF,2010,"Urban population, male (% of total)",SP.URB.TOTL.MA.ZS,30.7237813884786
South Africa,ZAF,2005,"Urban population, male (% of total)",SP.URB.TOTL.MA.ZS,29.550543162783
South Africa,ZAF,2000,"Urban population, male (% of total)",SP.URB.TOTL.MA.ZS,28.4054674783152
South Africa,ZAF,1995,"Urban population, male (% of total)",SP.URB.TOTL.MA.ZS,27.3089364167431
South Africa,ZAF,1990,"Urban population, male (% of total)",SP.URB.TOTL.MA.ZS,26.2196613486261
South Africa,ZAF,1985,"Urban population, male (% of total)",SP.URB.TOTL.MA.ZS,24.9795349119243
South Africa,ZAF,1980,"Urban population, male (% of total)",SP.URB.TOTL.MA.ZS,24.5064997592682
South Africa,ZAF,2003,"Mortality rate, female child (per 1,000 female children age one)",SH.DYN.CHLD.FE,9
South Africa,ZAF,1998,"Mortality rate, female child (per 1,000 female children age one)",SH.DYN.CHLD.FE,13
South Africa,ZAF,2003,"Mortality rate, male child (per 1,000 male children age one)",SH.DYN.CHLD.MA,13
South Africa,ZAF,1998,"Mortality rate, male child (per 1,000 male children age one)",SH.DYN.CHLD.MA,17.7
South Africa,ZAF,2008,"Unemployment with tertiary education, male (% of male unemployment)",SL.UEM.TERT.MA.ZS,0.899999976158142
South Africa,ZAF,2007,"Unemployment with tertiary education, male (% of male unemployment)",SL.UEM.TERT.MA.ZS,4
South Africa,ZAF,2006,"Unemployment with tertiary education, male (% of male unemployment)",SL.UEM.TERT.MA.ZS,4.09999990463257
South Africa,ZAF,2005,"Unemployment with tertiary education, male (% of male unemployment)",SL.UEM.TERT.MA.ZS,3.5
South Africa,ZAF,2004,"Unemployment with tertiary education, male (% of male unemployment)",SL.UEM.TERT.MA.ZS,3.29999995231628
South Africa,ZAF,2003,"Unemployment with tertiary education, male (% of male unemployment)",SL.UEM.TERT.MA.ZS,4
South Africa,ZAF,2002,"Unemployment with tertiary education, male (% of male unemployment)",SL.UEM.TERT.MA.ZS,4.30000019073486
South Africa,ZAF,2001,"Unemployment with tertiary education, male (% of male unemployment)",SL.UEM.TERT.MA.ZS,4.19999980926514
South Africa,ZAF,2000,"Unemployment with tertiary education, male (% of male unemployment)",SL.UEM.TERT.MA.ZS,4.90000009536743
South Africa,ZAF,1999,"Unemployment with tertiary education, male (% of male unemployment)",SL.UEM.TERT.MA.ZS,3.90000009536743
South Africa,ZAF,1998,"Unemployment with tertiary education, male (% of male unemployment)",SL.UEM.TERT.MA.ZS,3.5
South Africa,ZAF,2016,Demand for family planning satisfied by any methods (% of married women with demand for family planning),SH.FPL.SATI.ZS,78.6
South Africa,ZAF,1998,Demand for family planning satisfied by any methods (% of married women with demand for family planning),SH.FPL.SATI.ZS,77.3
South Africa,ZAF,2017,Maternal leave benefits (% of wages paid in covered period),SH.MMR.WAGE.ZS,66
South Africa,ZAF,2015,Maternal leave benefits (% of wages paid in covered period),SH.MMR.WAGE.ZS,60
South Africa,ZAF,2013,Maternal leave benefits (% of wages paid in covered period),SH.MMR.WAGE.ZS,60
South Africa,ZAF,2011,Maternal leave benefits (% of wages paid in covered period),SH.MMR.WAGE.ZS,60
South Africa,ZAF,2009,Maternal leave benefits (% of wages paid in covered period),SH.MMR.WAGE.ZS,60
South Africa,ZAF,2016,"Age at first marriage, male",SP.DYN.SMAM.MA,30.7
South Africa,ZAF,2011,"Age at first marriage, male",SP.DYN.SMAM.MA,31.2
South Africa,ZAF,2003,"Age at first marriage, male",SP.DYN.SMAM.MA,30.5
South Africa,ZAF,1996,"Age at first marriage, male",SP.DYN.SMAM.MA,30.3
South Africa,ZAF,1991,"Age at first marriage, male",SP.DYN.SMAM.MA,28.9
South Africa,ZAF,1985,"Age at first marriage, male",SP.DYN.SMAM.MA,27.9
South Africa,ZAF,1980,"Age at first marriage, male",SP.DYN.SMAM.MA,27.8
South Africa,ZAF,2022,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,559570.5
South Africa,ZAF,2021,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,570103.5
South Africa,ZAF,2020,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,584125.5
South Africa,ZAF,2019,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,587414.5
South Africa,ZAF,2018,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,572075
South Africa,ZAF,2017,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,554770.5
South Africa,ZAF,2016,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,558866.5
South Africa,ZAF,2015,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,574022.5
South Africa,ZAF,2014,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,574391.5
South Africa,ZAF,2013,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,569783
South Africa,ZAF,2012,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,563610.5
South Africa,ZAF,2011,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,553661.5
South Africa,ZAF,2010,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,549594
South Africa,ZAF,2009,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,563281
South Africa,ZAF,2008,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,555144.5
South Africa,ZAF,2007,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,529390
South Africa,ZAF,2006,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,515237
South Africa,ZAF,2005,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,496380.5
South Africa,ZAF,2004,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,475246
South Africa,ZAF,2003,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,456929.5
South Africa,ZAF,2002,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,452827
South Africa,ZAF,2001,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,457237.5
South Africa,ZAF,2000,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,469385.5
South Africa,ZAF,1999,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,483330.5
South Africa,ZAF,1998,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,493362.5
South Africa,ZAF,1997,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,517332.5
South Africa,ZAF,1996,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,544044.5
South Africa,ZAF,1995,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,554968.5
South Africa,ZAF,1994,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,560183.5
